                                 OrigObjName                                  Object      MaxiID          RA         DEC           Fpeak(Crab)     MJDpeak   RecordInst   Frecent[MAXI]   MJDrecent[MAXI]   Frecent[BAT]   MJDrecent[BAT]   Category   Activity   SigCount              AltNames  
                             IGR_J14175-4641                         IGR_J14175-4641       INDEF     214.265     -46.695   0.10199999809265137     59502.0          BAT          -9.999             -99.0          0.083          59519.0          1          1          9                     0  
                             IGR_J17475-2822                         IGR_J17475-2822       INDEF     266.927     -28.374   0.10199999809265137     59375.0          BAT          -9.999             -99.0          0.093          59379.0          1          0          6                     0  
                              MAXI_J0556-332                          MAXI_J0556-332       INDEF      89.193     -33.174   0.10199999809265137     59256.0          BAT           0.057           59502.5          0.079          59525.0          1          0      34781             J0556-331  
                                 PKS_1213-17                             PKS_1213-17       INDEF     183.945     -17.529   0.10199999809265137     59479.0          BAT          -9.999             -99.0          0.096          59521.0          1          1         11                     0  
                             RX_J1718.4-4029                         RX_J1718.4-4029       INDEF     259.601     -40.493   0.10199999809265137     59462.0          BAT           0.017           59540.5          0.059          59528.0          1          0      15998             J1718-404  
                                   HD_283750                               HD_283750       INDEF      69.201      27.132   0.10100000351667404     59430.0          BAT          -9.999             -99.0          0.042          59525.0          1          0          4                     0  
                             IGR_J00291+5934                         IGR_J00291+5934       INDEF       7.263      59.572   0.10100000351667404     59360.0          BAT          -9.999             -99.0          0.046          59477.0          1          0          4                     0  
                             IGR_J18284-0345                         IGR_J18284-0345       INDEF     277.125      -3.762   0.10100000351667404     59230.0          BAT          -9.999             -99.0           0.06          59519.0          1          0          4                     0  
                               QSO_B1324+224                           QSO_B1324+224       INDEF     201.754      22.181   0.10100000351667404     59449.0          BAT          -9.999             -99.0          0.053          59477.0          1          0          7                     0  
                              QSO_B1502+1041                          QSO_B1502+1041       INDEF   226.10408    10.49422   0.10100000351667404     59199.0          BAT          -9.999             -99.0          0.046          59458.0          1          0          5                     0  
                               QSO_B1722+119                           QSO_B1722+119       INDEF     261.268      11.871   0.10100000351667404     59426.0          BAT          -9.999             -99.0          0.101          59426.0          1          0          9                     0  
                                      DO_Dra                                  DO_Dra   J1143+716   175.91039    71.68904                 0.101     59199.5         MAXI           0.055           59528.5          0.051          59451.0          1          1      82931                     0  
                              MAXI_J1305-704                          MAXI_J1305-704       INDEF   196.73042   -70.45142                 0.101     59155.0          BAT           0.014           59471.5          0.036          59410.0          1          0      29835             J1306-704  
                               0ES_2132+50.9                           0ES_2132+50.9       INDEF     323.432      51.124   0.10000000149011612     59477.0          BAT          -9.999             -99.0          0.046          59507.0          1          0         12                     0  
                                 4U_1323-619                             4U_1323-619       INDEF   201.65425   -62.13581   0.10000000149011612     59193.0          BAT           0.024           59527.5          0.058          59544.0          1          0      68529             J1326-621  
                                 B3_2322+396                             B3_2322+396       INDEF     351.324       39.96   0.10000000149011612     59320.0          BAT          -9.999             -99.0          0.051          59507.0          1          0         10                     0  
                                    Mrk_1210                                Mrk_1210       INDEF     121.024       5.114   0.10000000149011612     59440.0          BAT          -9.999             -99.0            0.1          59440.0          1          0          6                     0  
                                PSR_B1706-44                            PSR_B1706-44       INDEF       257.4     -44.517   0.10000000149011612     59433.0          BAT          -9.999             -99.0          0.046          59512.0          1          0          9                     0  
                               QSO_B0748+126                           QSO_B0748+126       INDEF     117.717      12.518   0.10000000149011612     59457.0          BAT          -9.999             -99.0           0.04          59468.0          1          0         10                     0  
                               QSO_B0927+500                           QSO_B0927+500       INDEF     142.657       49.84   0.10000000149011612     59447.0          BAT          -9.999             -99.0            0.1          59448.0          1          1          5                     0  
                               QSO_B1406-074                           QSO_B1406-074       INDEF     212.235      -7.874   0.10000000149011612     59265.0          BAT          -9.999             -99.0           0.08          59353.0          1          0          8                     0  
                               QSO_B1936-155                           QSO_B1936-155       INDEF     294.861     -15.429   0.10000000149011612     59258.0          BAT          -9.999             -99.0          0.052          59514.0          1          0          7                     0  
                              QSO_J0741+3111                          QSO_J0741+3111       INDEF     115.295        31.2   0.10000000149011612     59435.0          BAT          -9.999             -99.0          0.054          59458.0          1          0          7                     0  
                           0FGL_J1018.2-5858                       0FGL_J1018.2-5858       INDEF   154.75946   -58.94163                   0.1     59197.0          BAT          -9.999             -99.0           0.05          59529.0          1          0          7                     0  
                               ClG_0745-1910                           ClG_0745-1910   J0747-192   116.88052   -19.29440                   0.1     59007.0         MAXI           0.025           59530.5           -1.0             -1.0          0          1      29869                     0  
                                  H_1822-000                              H_1822-000   J1825-000   276.34176    -0.01194                   0.1     59421.5         MAXI           0.053           59541.5          0.072          59378.0          0          0      88162                     0  
                                      VY_Aqr                                  VY_Aqr   J2112-088   318.03855    -8.82688                   0.1     58145.0         MAXI           0.028           59522.5           -1.0             -1.0          0          0      13798                     0  
                              igrj17407-2808                          igrj17407-2808       INDEF   265.17161   -28.14721                   0.1    54463.93          ASM          -9.999             -99.0          0.057          59490.0          1          0          9       IGR_J17407-2808  
                             IGR_J15094-6649                         IGR_J15094-6649       INDEF   227.35840   -66.82313                 0.099     59155.0          BAT          -9.999             -99.0          0.058          59540.0          0          0          9                     0  
                              MAXI_J1932+091                          MAXI_J1932+091       INDEF   293.23332     9.34388                 0.099     58807.0          BAT           0.017           59529.5          0.063          59429.0          0          0      16319             J1933+091  
                                 4U_1916-053                             4U_1916-053   J1918-052   289.69946    -5.23808    0.0989999994635582     59526.0          BAT           0.032           59527.5          0.099          59526.0          0          1      64488                     0  
                                   HD_101379                               HD_101379       INDEF     174.875     -65.398    0.0989999994635582     59526.0          BAT           0.031           59526.5          0.099          59526.0          0          1      21313             J1139-653  
                                      HK_Lac                                  HK_Lac       INDEF     331.236      47.234    0.0989999994635582     59316.0          BAT          -9.999             -99.0          0.087          59402.0          0          0          5                     0  
                                     Mrk_180                                 Mrk_180       INDEF      174.11      70.158    0.0989999994635582     59375.0          BAT          -9.999             -99.0          0.043          59422.0          0          0          4                     0  
                                PKS_0116-219                            PKS_0116-219       INDEF      19.738     -21.692    0.0989999994635582     59259.0          BAT          -9.999             -99.0           0.08          59525.0          0          1          4                     0  
                               QSO_B1730-130                           QSO_B1730-130       INDEF     263.261      -13.08    0.0989999994635582     59426.0          BAT          -9.999             -99.0          0.052          59435.0          0          0          3                     0  
                            SAX_J1818.7+1424                        SAX_J1818.7+1424       INDEF     274.683      14.403    0.0989999994635582     59261.0          BAT          -9.999             -99.0          0.099          59261.0          0          0          2                     0  
                                    SN_1987A                                SN_1987A       INDEF      83.875     -69.267    0.0989999994635582     59504.0          BAT          -9.999             -99.0          0.077          59525.0          0          0         10                     0  
                           2FGL_J1931.1+0938                       2FGL_J1931.1+0938   J1931+096   292.79086     9.61776                 0.098     58134.0         MAXI           0.033           59485.5           -1.0             -1.0          0          0      31779                     0  
                                Orion_Nebula                            Orion_Nebula   J0533-054    83.82207    -5.39107                 0.098     59276.5         MAXI           0.017           59511.5         -9.999            -99.0          0          0      46987                     0  
                             AX_J1749.1-2733                         AX_J1749.1-2733       INDEF     267.278     -27.542   0.09799999743700027     59258.0          BAT          -9.999             -99.0          0.073          59491.0          0          0         10                     0  
                                      IC_310                                  IC_310       INDEF      49.179      41.325   0.09700000286102295     59422.0          BAT          -9.999             -99.0          0.097          59422.0          0          0          5                     0  
                                PKS_2005-489                            PKS_2005-489       INDEF     302.356     -48.832   0.09700000286102295     59429.0          BAT          -9.999             -99.0          0.077          59491.0          0          0          6                     0  
                                PSR_J1907+06                            PSR_J1907+06       INDEF     286.918       5.954   0.09700000286102295     59338.0          BAT          -9.999             -99.0          0.051          59348.0          0          0         18                     0  
                        Swift_J053041.9-6654                    Swift_J053041.9-6654       INDEF      82.675     -66.907   0.09700000286102295     59254.0          BAT          -9.999             -99.0          0.042          59525.0          0          0          5                     0  
                                  4U_1730-22                              4U_1730-22   J1733-220   263.48750   -22.03527                 0.097     59401.5         MAXI           0.022           59541.5         -9.999            -99.0          0          1       3771                     0  
                             AX_J1700.2-4220                         AX_J1700.2-4220       INDEF   255.10518   -42.31674                 0.097     59174.0          BAT          -9.999             -99.0          0.045          59527.0          0          0          5                     0  
       MAXI_J0911-655_and_Swift_J0911.9-6452   MAXI_J0911-655_and_Swift_J0911.9-6452   J0912-648   J0912-648   J0912-648                 0.097     59168.0         MAXI           0.023           59532.5           -1.0             -1.0          0          0      30466                     0  
                                    NGC_5548                                NGC_5548   J1417+251   214.49808    25.13683                 0.097     56288.0         MAXI           0.085           59523.5          0.052          59454.0          0          1       9761                     0  
                           0FGL_J1954.4+2838                       0FGL_J1954.4+2838       INDEF   298.57977    28.60134   0.09600000083446503     59185.0          BAT          -9.999             -99.0          0.049          59515.0          0          0          9                     0  
                                  8C_1150+81                              8C_1150+81       INDEF     178.302      80.975   0.09600000083446503     59516.0          BAT          -9.999             -99.0          0.096          59516.0          0          1          3                     0  
                                 PKS_0648-16                             PKS_0648-16       INDEF     102.602     -16.628   0.09600000083446503     59407.0          BAT          -9.999             -99.0          0.096          59407.0          0          0          6                     0  
                              PMN_J0948+0022                          PMN_J0948+0022       INDEF     147.243       0.371   0.09600000083446503     59472.0          BAT          -9.999             -99.0          0.096          59472.0          0          1          9                     0  
                             RX_J1709.5-2639                         RX_J1709.5-2639       INDEF     257.376     -26.657   0.09600000083446503     59426.0          BAT          -9.999             -99.0          0.054          59507.0          0          0         12                     0  
                                     ACO_339                                 ACO_339   J0626-536    34.43752    -9.10332                 0.095     56180.0         MAXI           0.018           59539.5           -1.0             -1.0          0          0      42766                     0  
                                      3C_120                                  3C_120   J0433+053    68.29623     5.35434    0.0949999988079071     59235.0          BAT            0.02           59522.5           0.05          59533.0          0          0      41947                     0  
                                    NGC_7582                                NGC_7582       INDEF     349.598     -42.371    0.0949999988079071     59238.0          BAT            0.05           59538.5          0.095          59240.0          0          0      16794             J2318-423  
                              QSO_B2136+1410                          QSO_B2136+1410       INDEF     324.755      14.393    0.0949999988079071     59318.0          BAT          -9.999             -99.0           0.04          59502.0          0          0         14                     0  
                                 4U_1543-624                             4U_1543-624   J1547-625   236.97750   -62.56839                 0.094     57629.0         MAXI           0.019           59533.5          0.063          59543.0          0          0      99318            4U_1543-62  
                                  GS_1843+00                              GS_1843+00   J1845+008   281.40348     0.86318                 0.094     56003.0         MAXI           0.059           59528.5           0.04          59502.0          0          1      45349         Ginga_1843+00  
                                     NGC_973                                 NGC_973   J0234+325    38.58375    32.50556                 0.094     58362.0         MAXI           0.015           59524.5           -1.0             -1.0          0          0      18822                     0  
                               XTE_J0055-727                           XTE_J0055-727       INDEF    12.29774   -72.82708                 0.094     59189.0          BAT          -9.999             -99.0          0.055          59208.0          0          0          3                     0  
                                    NRAO_190                                NRAO_190       INDEF    70.66109    -0.29539   0.09399999678134918     59511.0          BAT          -9.999             -99.0          0.094          59511.0          0          1          7                     0  
                              PSR_J1509-5850                          PSR_J1509-5850       INDEF     227.363     -58.849   0.09399999678134918     59235.0          BAT          -9.999             -99.0          0.044          59457.0          0          0         12                     0  
                               QSO_B0109+224                           QSO_B0109+224       INDEF      18.024      22.744   0.09399999678134918     59477.0          BAT          -9.999             -99.0          0.094          59477.0          0          1          2                     0  
                              QSO_B1546+0246                          QSO_B1546+0246       INDEF     237.373       2.617   0.09399999678134918     59207.0          BAT          -9.999             -99.0          0.053          59226.0          0          0          4                     0  
                            SAX_J1818.6-1703                        SAX_J1818.6-1703       INDEF     274.673     -17.059   0.09399999678134918     59312.0          BAT          -9.999             -99.0          0.046          59487.0          0          0         12                     0  
                          SWIFT_J1713.4-4219                      SWIFT_J1713.4-4219       INDEF     258.361     -42.327   0.09399999678134918     59202.0          BAT          -9.999             -99.0          0.075          59543.0          0          0         14                     0  
                                  2CG_065+00                              2CG_065+00       INDEF      299.25        28.8   0.09300000220537186     59461.0          BAT          -9.999             -99.0          0.093          59461.0          0          1          3                     0  
                                      TZ_CrB                                  TZ_CrB       INDEF      243.67      33.859   0.09300000220537186     59463.0          BAT          -9.999             -99.0          0.043          59473.0          0          0          4                     0  
                                   V2467_Cyg                               V2467_Cyg       INDEF   307.05199    41.81011   0.09300000220537186     59169.0          BAT          -9.999             -99.0          0.044          59435.0          0          0          6                     0  
                        1RXH_J173523.7-35401                    1RXH_J173523.7-35401       INDEF     263.849     -35.669   0.09200000017881393     59210.0          BAT          -9.999             -99.0           0.05          59382.0          0          0          8                     0  
                                  2CG_036+01                              2CG_036+01       INDEF      283.12       3.867   0.09200000017881393     59240.0          BAT          -9.999             -99.0          0.092          59240.0          0          0          2                     0  
                                 2S_1711-339                             2S_1711-339       INDEF     258.571     -34.055   0.09200000017881393     59543.0          BAT          -9.999             -99.0          0.092          59543.0          0          1          5                     0  
                           CIZA_J1638.2-6420                       CIZA_J1638.2-6420       INDEF     249.567     -64.347   0.09200000017881393     59510.0          BAT          -9.999             -99.0          0.092          59510.0          0          1          2                     0  
                              IGRJ19566+0326                          IGRJ19566+0326       INDEF     299.162       3.445   0.09200000017881393     59429.0          BAT           0.017           59528.5          0.041          59439.0          0          0       3897             J1957+032  
                             IGR_J16316-4028                         IGR_J16316-4028       INDEF       247.9     -40.467   0.09200000017881393     59202.0          BAT          -9.999             -99.0          0.062          59530.0          0          0          5                     0  
                                PKS_2155-304                            PKS_2155-304       INDEF     329.725     -30.217   0.09200000017881393     59394.0          BAT           0.024           59524.5          0.092          59394.0          0          0       8209                     0  
                               QSO_B0805-077                           QSO_B0805-077       INDEF     122.065      -7.853   0.09200000017881393     59309.0          BAT          -9.999             -99.0          0.084          59429.0          0          0          7                     0  
                               RGB_J0214+517                           RGB_J0214+517       INDEF      33.575      51.748   0.09200000017881393     59215.0          BAT          -9.999             -99.0          0.089          59398.0          0          0         19                     0  
                             RX_J0101.8-7223                         RX_J0101.8-7223       INDEF      15.468     -72.391   0.09200000017881393     59457.0          BAT          -9.999             -99.0          0.092          59457.0          0          1          4                     0  
                                   ESO_533-2                               ESO_533-2   J2213-243   333.44351   -24.33683                 0.092     59379.5         MAXI            0.02           59525.5         -9.999            -99.0          0          0      19637                     0  
                                     Mrk_926                                 Mrk_926   J2304-086   346.18116    -8.68573                 0.092     59307.5         MAXI           0.029           59525.5          0.043          59362.0          0          0      11974                     0  
                              Agl_J2241+4454                          Agl_J2241+4454   J2242+447   340.73876    44.72174                 0.091     59306.5         MAXI           0.022           59529.5         -9.999            -99.0          0          0      45980                     0  
                                  Betelgeuse                              Betelgeuse   J0555+074    88.79294     7.40706                 0.091     59420.5         MAXI           0.016           59521.5         -9.999            -99.0          0          0      26557                     0  
                            SAX_J1828.5-1037                        SAX_J1828.5-1037   J1828-106   277.14073   -10.61770                 0.091     59433.5         MAXI           0.028           59524.5           0.04          59514.0          0          1      26525                     0  
                              2E_1853.7+1534                          2E_1853.7+1534       INDEF       284.0      15.637   0.09099999815225601     59206.0          BAT          -9.999             -99.0          0.054          59321.0          0          0          7                     0  
                                      BY_Cam                                  BY_Cam   J0542+608    85.70334    60.85872   0.09099999815225601     59504.0          BAT           0.016           59528.5          0.091          59504.0          0          1      30349                     0  
                                      FK_Com                                  FK_Com       INDEF     202.695      24.233   0.09099999815225601     59209.0          BAT          -9.999             -99.0          0.058          59393.0          0          0          5                     0  
                                  H_1907+097                              H_1907+097       INDEF     287.408        9.83   0.09099999815225601     59454.0          BAT            0.02           59537.5          0.051          59529.0          0          0      89865             J1909+098  
                                    NGC_3227                                NGC_3227       INDEF     155.878      19.865   0.09099999815225601     59412.0          BAT           0.019           59534.5          0.053          59537.0          0          0      19663             J1023+198  
                          SWIFT_J2243.2-4539                      SWIFT_J2243.2-4539       INDEF     340.843     -45.691   0.09099999815225601     59448.0          BAT          -9.999             -99.0          0.041          59485.0          0          0          7                     0  
                                 XB_1732-304                             XB_1732-304       INDEF      263.95     -30.483   0.09099999815225601     59459.0          BAT          -9.999             -99.0          0.043          59536.0          0          0         41                     0  
                                  4U_1812-12                              4U_1812-12       INDEF   273.77562   -12.09630   0.09000000357627869     59433.0          BAT          -9.999             -99.0          0.039          59536.0          0          0        127                     0  
                             EXS_1737.9-2952                         EXS_1737.9-2952       INDEF      265.28      -29.88   0.09000000357627869     59426.0          BAT          -9.999             -99.0          0.057          59541.0          0          0          6                     0  
                             IGR_J18179-1621                         IGR_J18179-1621       INDEF   274.46742   -16.35880   0.09000000357627869     59192.0          BAT          -9.999             -99.0          0.049          59544.0          0          0         10                     0  
                              MCG_-02-08-038                          MCG_-02-08-038   J0300-108    45.01800   -10.82461                  0.09     59419.5         MAXI           0.023           59539.5         -9.999            -99.0          0          0      15097                     0  
                           0FGL_J1024.0-5754                       0FGL_J1024.0-5754       INDEF     155.875     -57.832   0.08900000154972076     59502.0          BAT          -9.999             -99.0          0.089          59502.0          0          1          8                     0  
                                     IC_5063                                 IC_5063       INDEF     313.008     -57.069   0.08900000154972076     59429.0          BAT          -9.999             -99.0          0.044          59508.0          0          0         18                     0  
                             IGR_J17361-4441                         IGR_J17361-4441       INDEF     264.073     -44.735   0.08900000154972076     59477.0          BAT          -9.999             -99.0          0.051          59489.0          0          0          5                     0  
                                PSR_B1509-58                            PSR_B1509-58       INDEF     228.481     -59.136   0.08900000154972076     59381.0          BAT           0.018           59540.5          0.056          59542.0          0          0      53301             J1513-591  
                               RGB_J1012+424                           RGB_J1012+424       INDEF     153.185        42.5   0.08900000154972076     59256.0          BAT          -9.999             -99.0          0.044          59542.0          0          0          8                     0  
                          SWIFT_J1816.7-1613                      SWIFT_J1816.7-1613       INDEF   274.17775   -16.22316   0.08900000154972076     59190.0          BAT          -9.999             -99.0          0.026          59497.0          0          0         19                     0  
                          Swift_J1448.4-5945                      Swift_J1448.4-5945       INDEF      222.18     -59.704   0.08900000154972076     59254.0          BAT          -9.999             -99.0          0.089          59254.0          0          0          3                     0  
                               XTE_J1859+083                           XTE_J1859+083       INDEF      284.77        8.25   0.08900000154972076     59531.0          BAT           0.018           59531.5          0.089          59531.0          0          0       2775             J1859+082  
                              2E_2321.4+4154                          2E_2321.4+4154       INDEF   350.96698    42.18293                 0.089     59186.0          BAT           0.017           59528.5           0.04          59231.0          0          0      12079             J2323+421  
                                     SMC_X-3                                 SMC_X-3   J0052-724    13.02344   -72.43451                 0.089     57636.0         MAXI           0.016           59254.5          0.057          59429.0          0          0       1718                     0  
                                      SW_UMa                                  SW_UMa   J0836+534   129.17812    53.47722                 0.089     57873.0         MAXI            0.04           59538.5           -1.0             -1.0          0          0      28735                     0  
                              MCG_-01-24-012                          MCG_-01-24-012   J0920-080   140.19276    -8.05609                 0.088     59394.5         MAXI           0.018           59533.5         -9.999            -99.0          0          0      16182                     0  
                             IGR_J17591-2342                         IGR_J17591-2342       INDEF     269.762      -23.72   0.08799999952316284     59234.0          BAT          -9.999             -99.0          0.045          59489.0          0          0         36                     0  
                                     Mrk_704                                 Mrk_704       INDEF     139.608      16.305   0.08799999952316284     59249.0          BAT          -9.999             -99.0          0.027          59463.0          0          0          8                     0  
                          SWIFT_J1728.9-3613                      SWIFT_J1728.9-3613       INDEF     262.245     -36.225   0.08799999952316284     59510.0          BAT          -9.999             -99.0          0.088          59510.0          0          1          5                     0  
                                TXS_0141+268                            TXS_0141+268       INDEF      26.137      27.092   0.08799999952316284     59531.0          BAT          -9.999             -99.0          0.088          59531.0          0          1          6                     0  
                                1ES_1959+650                            1ES_1959+650   J1959+651   299.99939    65.14851                 0.087     59316.5         MAXI           0.016           59460.5          0.049          59509.0          0          0      62121                     0  
                              1E_1743.1-2843                          1E_1743.1-2843       INDEF     266.588     -28.728   0.08699999749660492     59537.0          BAT          -9.999             -99.0          0.087          59537.0          0          1          4                     0  
                                     LMC_X-2                                 LMC_X-2       INDEF      80.117     -71.965   0.08699999749660492     59474.0          BAT           0.027           59542.5          0.042          59511.0          0          0      68810             J0520-719  
                                    NGC_5728                                NGC_5728       INDEF       220.6     -17.253   0.08699999749660492     59491.0          BAT          -9.999             -99.0          0.087          59491.0          0          1          8                     0  
                               SGR_1833-0832                           SGR_1833-0832       INDEF     278.435      -8.519   0.08699999749660492     59348.0          BAT           0.017           59534.5          0.068          59429.0          0          0      36536                     0  
                                TXS_0506+056                            TXS_0506+056       INDEF      77.358       5.693   0.08699999749660492     59352.0          BAT          -9.999             -99.0           0.08          59517.0          0          1         32                     0  
                           0FGL_J1813.5-1248                       0FGL_J1813.5-1248       INDEF      273.35     -12.767    0.0860000029206276     59382.0          BAT          -9.999             -99.0          0.086          59382.0          0          0         11                     0  
                                  2CG_235-01                              2CG_235-01       INDEF       112.5       -20.4    0.0860000029206276     59473.0          BAT          -9.999             -99.0          0.086          59473.0          0          1          6                     0  
                             IGR_J16167-4957                         IGR_J16167-4957       INDEF     244.155      -49.98    0.0860000029206276     59213.0          BAT          -9.999             -99.0           0.04          59479.0          0          0          8                     0  
                             IGR_J21117+3427                         IGR_J21117+3427       INDEF   317.94800    34.46201    0.0860000029206276     59185.0          BAT          -9.999             -99.0          0.084          59486.0          0          1          5                     0  
                                    NGC_1142                                NGC_1142       INDEF      43.801      -0.184    0.0860000029206276     59437.0          BAT          -9.999             -99.0          0.042          59517.0          0          0          4                     0  
                             RX_J0059.2-7138                         RX_J0059.2-7138       INDEF      14.803     -71.646    0.0860000029206276     59487.0          BAT          -9.999             -99.0           0.04          59493.0          0          0          9                     0  
                            SAX_J1750.8-2900                        SAX_J1750.8-2900       INDEF     267.602     -29.038    0.0860000029206276     59433.0          BAT          -9.999             -99.0          0.079          59544.0          0          0          7                     0  
                                SLX_1737-282                            SLX_1737-282       INDEF     265.179     -28.302    0.0860000029206276     59384.0          BAT          -9.999             -99.0          0.086          59384.0          0          0          2                     0  
                          Swift_J1242.9-3530                      Swift_J1242.9-3530       INDEF     190.725     -35.511    0.0860000029206276     59528.0          BAT          -9.999             -99.0          0.086          59528.0          0          1          4                     0  
                               XTE_J1743-363                           XTE_J1743-363       INDEF      265.75     -36.345    0.0860000029206276     59437.0          BAT          -9.999             -99.0           0.06          59522.0          0          0         12                     0  
                              MAXI_J1836-194                          MAXI_J1836-194   J1835-193   278.93100   -19.31958                 0.086     55810.0         MAXI           0.042           59533.5           0.04          59543.0          0          0       7545                     0  
                           0FGL_J1923.0+1411                       0FGL_J1923.0+1411       INDEF      290.83      14.156   0.08500000089406967     59207.0          BAT          -9.999             -99.0           0.06          59222.0          0          0         17                     0  
                                1E_2259+58.6                            1E_2259+58.6       INDEF     345.285      58.879   0.08500000089406967     59502.0          BAT          -9.999             -99.0          0.085          59502.0          0          1          3                     0  
                               BWE_0708+5038                           BWE_0708+5038       INDEF     108.182      50.556   0.08500000089406967     59352.0          BAT          -9.999             -99.0          0.085          59352.0          0          0          4                     0  
                             IGR_J17544-2619                         IGR_J17544-2619       INDEF     268.605     -26.331   0.08500000089406967     59264.0          BAT          -9.999             -99.0          0.056          59486.0          0          0          6                     0  
                               QSO_B1334-127                           QSO_B1334-127       INDEF     204.416     -12.957   0.08500000089406967     59470.0          BAT          -9.999             -99.0          0.085          59470.0          0          1          5                     0  
                               QSO_B1514-241                           QSO_B1514-241       INDEF     229.424     -24.372   0.08500000089406967     59263.0          BAT           0.017           59538.5          0.069          59468.0          0          0      12853             J1517-243  
                                    V392_Per                                V392_Per       INDEF      70.839      47.357   0.08500000089406967     59447.0          BAT          -9.999             -99.0          0.059          59497.0          0          0         12                     0  
                                    V745_Sco                                V745_Sco       INDEF     268.843      -33.25   0.08500000089406967     59258.0          BAT          -9.999             -99.0          0.058          59528.0          0          0          5                     0  
                              MAXI_J1810-222                          MAXI_J1810-222   J1812-223   272.50005   -22.20000                 0.085     59170.0         MAXI           0.026           59541.5           -1.0             -1.0          0          0      90748                     0  
                                      OJ_287                                  OJ_287   J0854+201   133.70365    20.10851                 0.085     59127.0         MAXI           0.015           59486.5          0.058          59525.0          0          0      14634        3EG_J0853+1941  
                              QSO_B0403-132A                          QSO_B0403-132A       INDEF    61.39168   -13.13714                 0.085     59195.0          BAT          -9.999             -99.0          0.045          59537.0          0          0          9                     0  
                                EXO_0748-676                            EXO_0748-676   J0748-677   117.14045   -67.75214                 0.084     57401.0         MAXI           0.019           59397.5           -1.0             -1.0          0          0       3446                     0  
                                      UV_Cet                                  UV_Cet   J0139-179    24.75681   -17.95031                 0.084     59443.5         MAXI            0.02           59512.5          0.053          59525.0          0          0      16006                     0  
                        CXOU_J164710.2-45521                    CXOU_J164710.2-45521       INDEF     251.793      45.871   0.08399999886751175     59374.0          BAT          -9.999             -99.0          0.078          59432.0          0          0          5                     0  
                              PMN_J2345-1555                          PMN_J2345-1555       INDEF     356.302     -15.919   0.08399999886751175     59429.0          BAT          -9.999             -99.0          0.084          59429.0          0          0          5                     0  
                                    Pictor_A                                Pictor_A       INDEF      79.957     -45.779   0.08399999886751175     59476.0          BAT          -9.999             -99.0          0.084          59476.0          0          1          4                     0  
                             RX_J1753.6+2848                         RX_J1753.6+2848       INDEF     268.427      28.801   0.08399999886751175     59238.0          BAT          -9.999             -99.0          0.067          59458.0          0          0          9                     0  
                            SAX_J1753.5-2349                        SAX_J1753.5-2349       INDEF     268.383     -23.821   0.08399999886751175     59426.0          BAT          -9.999             -99.0          0.084          59426.0          0          0          3                     0  
                                      TY_Pyx                                  TY_Pyx       INDEF     134.928     -27.816   0.08399999886751175     59538.0          BAT          -9.999             -99.0          0.084          59538.0          0          1         10                     0  
                                1ES_0502+675                            1ES_0502+675   J0507+676    76.98394    67.62342                 0.083     57985.0         MAXI           0.027           59481.5           -1.0             -1.0          0          0      25469                     0  
                             IGR_J17498-2921                         IGR_J17498-2921       INDEF     267.481     -29.322   0.08299999684095383     59510.0          BAT          -9.999             -99.0          0.083          59510.0          0          1          6                     0  
                               IVS_B2331+073                           IVS_B2331+073       INDEF     353.553       7.608   0.08299999684095383     59313.0          BAT          -9.999             -99.0          0.041          59381.0          0          0          7                     0  
                                PKS_0447-439                            PKS_0447-439       INDEF      72.353     -43.836   0.08299999684095383     59224.0          BAT          -9.999             -99.0          0.047          59465.0          0          0          7                     0  
                                PKS_1717+177                            PKS_1717+177       INDEF     259.804      17.752   0.08299999684095383     59432.0          BAT          -9.999             -99.0          0.042          59540.0          0          0          7                     0  
                             RX_J0531.2-6607                         RX_J0531.2-6607       INDEF      82.805     -66.118   0.08299999684095383     59417.0          BAT          -9.999             -99.0          0.042          59468.0          0          0          7                     0  
